Date,Close
1986-01-02,5.1875
1986-01-03,5.1875
1986-01-06,5.234375
1986-01-07,5.25
1986-01-08,4.96875
1986-01-09,5.046875
1986-01-10,5.140625
1986-01-13,5.203125
1986-01-14,5.3125
1986-01-15,5.375
1986-01-16,5.296875
1986-01-17,5.390625
1986-01-20,5.375
1986-01-21,5.40625
1986-01-22,5.390625
1986-01-23,5.4375
1986-01-24,5.578125
1986-01-27,5.65625
1986-01-28,5.703125
1986-01-29,5.859375
1986-01-30,5.703125
1986-01-31,5.71875
1986-02-03,5.84375
1986-02-04,5.71875
1986-02-05,5.75
1986-02-06,5.875
1986-02-07,5.984375
1986-02-10,6.078125
1986-02-11,6.125
1986-02-12,6.203125
1986-02-13,6.21875
1986-02-14,6.203125
1986-02-18,6.109375
1986-02-19,6.0
1986-02-20,5.984375
1986-02-21,6.09375
1986-02-24,6.09375
1986-02-25,6.0
1986-02-26,6.0625
1986-02-27,6.25
1986-02-28,6.34375
1986-03-03,6.34375
1986-03-04,6.625
1986-03-05,6.484375
1986-03-06,6.484375
1986-03-07,6.34375
1986-03-10,6.28125
1986-03-11,6.5
1986-03-12,6.453125
1986-03-13,6.375
1986-03-14,6.453125
1986-03-17,6.265625
1986-03-18,6.53125
1986-03-19,6.4375
1986-03-20,6.609375
1986-03-21,6.4375
1986-03-24,6.65625
1986-03-25,6.5625
1986-03-26,6.53125
1986-03-27,6.625
1986-03-31,6.578125
1986-04-01,6.515625
1986-04-02,6.46875
1986-04-03,6.421875
1986-04-04,6.1875
1986-04-07,6.125
1986-04-08,6.125
1986-04-09,6.234375
1986-04-10,6.3125
1986-04-11,6.203125
1986-04-14,6.203125
1986-04-15,6.125
1986-04-16,6.421875
1986-04-17,6.640625
1986-04-18,6.625
1986-04-21,6.609375
1986-04-22,6.53125
1986-04-23,6.59375
1986-04-24,6.765625
1986-04-25,6.90625
1986-04-28,6.90625
1986-04-29,6.8125
1986-04-30,6.625
1986-05-01,6.625
1986-05-02,6.5
1986-05-05,6.46875
1986-05-06,6.4375
1986-05-07,6.390625
1986-05-08,6.4375
1986-05-09,6.515625
1986-05-12,6.515625
1986-05-13,6.421875
1986-05-14,6.40625
1986-05-15,6.265625
1986-05-16,6.25
1986-05-19,6.375
1986-05-20,6.375
1986-05-21,6.515625
1986-05-22,6.609375
1986-05-23,6.734375
1986-05-27,6.84375
1986-05-28,6.875
1986-05-29,6.859375
1986-05-30,6.78125
1986-06-02,6.671875
1986-06-03,6.609375
1986-06-04,6.578125
1986-06-05,6.609375
1986-06-06,6.578125
1986-06-09,6.5
1986-06-10,6.421875
1986-06-11,6.421875
1986-06-12,6.3125
1986-06-13,6.5
1986-06-16,6.453125
1986-06-17,6.5
1986-06-18,6.515625
1986-06-19,6.375
1986-06-20,6.390625
1986-06-23,6.265625
1986-06-24,6.203125
1986-06-25,6.21875
1986-06-26,6.171875
1986-06-27,6.15625
1986-06-30,6.21875
1986-07-01,6.25
1986-07-02,6.34375
1986-07-03,6.5
1986-07-07,6.328125
1986-07-08,6.359375
1986-07-09,6.375
1986-07-10,6.3125
1986-07-11,6.125
1986-07-14,5.84375
1986-07-15,5.53125
1986-07-16,5.53125
1986-07-17,5.703125
1986-07-18,5.765625
1986-07-21,5.765625
1986-07-22,5.703125
1986-07-23,5.65625
1986-07-24,5.703125
1986-07-25,5.671875
1986-07-28,5.5625
1986-07-29,5.40625
1986-07-30,5.265625
1986-07-31,5.578125
1986-08-01,5.671875
1986-08-04,5.734375
1986-08-05,5.703125
1986-08-06,5.59375
1986-08-07,5.796875
1986-08-08,5.765625
1986-08-11,5.84375
1986-08-12,5.859375
1986-08-13,5.890625
1986-08-14,5.78125
1986-08-15,5.625
1986-08-18,5.671875
1986-08-19,5.640625
1986-08-20,5.75
1986-08-21,5.90625
1986-08-22,5.921875
1986-08-25,6.015625
1986-08-26,6.203125
1986-08-27,6.203125
1986-08-28,6.234375
1986-08-29,6.234375
1986-09-02,6.25
1986-09-03,6.28125
1986-09-04,6.3125
1986-09-05,6.234375
1986-09-08,6.140625
1986-09-09,6.21875
1986-09-10,6.21875
1986-09-11,5.84375
1986-09-12,5.828125
1986-09-15,5.875
1986-09-16,5.890625
1986-09-17,5.890625
1986-09-18,5.75
1986-09-19,5.5625
1986-09-22,5.640625
1986-09-23,5.71875
1986-09-24,5.078125
1986-09-25,4.96875
1986-09-26,4.84375
1986-09-29,4.65625
1986-09-30,4.734375
1986-10-01,4.8125
1986-10-02,4.671875
1986-10-03,4.65625
1986-10-06,4.671875
1986-10-07,4.671875
1986-10-08,4.6875
1986-10-09,4.75
1986-10-10,4.734375
1986-10-13,4.6875
1986-10-14,4.71875
1986-10-15,4.703125
1986-10-16,4.734375
1986-10-17,4.71875
1986-10-20,4.65625
1986-10-21,4.65625
1986-10-22,4.59375
1986-10-23,4.625
1986-10-24,4.609375
1986-10-27,4.625
1986-10-28,4.625
1986-10-29,4.71875
1986-10-30,4.8125
1986-10-31,4.984375
1986-11-03,5.015625
1986-11-04,5.0
1986-11-05,4.921875
1986-11-06,4.90625
1986-11-07,4.890625
1986-11-10,4.84375
1986-11-11,4.859375
1986-11-12,4.78125
1986-11-13,4.65625
1986-11-14,4.796875
1986-11-17,4.734375
1986-11-18,4.6875
1986-11-19,4.65625
1986-11-20,4.8125
1986-11-21,4.921875
1986-11-24,4.96875
1986-11-25,4.953125
1986-11-26,4.90625
1986-11-28,4.953125
1986-12-01,4.90625
1986-12-02,4.859375
1986-12-03,5.03125
1986-12-04,5.078125
1986-12-05,5.09375
1986-12-08,5.0
1986-12-09,5.0
1986-12-10,4.90625
1986-12-11,4.953125
1986-12-12,4.890625
1986-12-15,4.96875
1986-12-16,5.015625
1986-12-17,4.96875
1986-12-18,5.0
1986-12-19,5.21875
1986-12-22,5.0625
1986-12-23,5.015625
1986-12-24,5.0625
1986-12-26,5.046875
1986-12-29,5.015625
1986-12-30,4.96875
1986-12-31,5.015625
1987-01-02,5.03125
1987-01-05,5.171875
1987-01-06,5.171875
1987-01-07,5.125
1987-01-08,5.109375
1987-01-09,5.21875
1987-01-12,5.25
1987-01-13,5.296875
1987-01-14,5.375
1987-01-15,5.515625
1987-01-16,5.546875
1987-01-19,5.609375
1987-01-20,5.609375
1987-01-21,5.5
1987-01-22,5.46875
1987-01-23,5.234375
1987-01-26,5.21875
1987-01-27,5.34375
1987-01-28,5.328125
1987-01-29,5.375
1987-01-30,5.4375
1987-02-02,5.5625
1987-02-03,5.78125
1987-02-04,5.796875
1987-02-05,5.90625
1987-02-06,5.828125
1987-02-09,5.765625
1987-02-10,5.71875
1987-02-11,5.796875
1987-02-12,5.8125
1987-02-13,5.921875
1987-02-17,6.015625
1987-02-18,5.984375
1987-02-19,5.953125
