Date,Close
12/31/2009,7184.959961
1/4/2010,7326.740234
1/5/2010,7354.870117
1/6/2010,7377.700195
1/7/2010,7393.930176
1/8/2010,7425.350098
1/11/2010,7449.049805
1/12/2010,7370.450195
1/13/2010,7430.140137
1/14/2010,7448.52002
1/15/2010,7356.790039
1/19/2010,7443.680176
1/20/2010,7329.830078
1/21/2010,7174.459961
1/22/2010,7030.609863
1/25/2010,7073.129883
1/26/2010,7028.319824
1/27/2010,7035.609863
1/28/2010,6956.990234
1/29/2010,6883.779785
2/1/2010,7008.22998
2/2/2010,7101.439941
2/3/2010,7042.620117
2/4/2010,6787.859863
2/5/2010,6782.75
2/8/2010,6713.870117
2/9/2010,6835.160156
2/10/2010,6819.120117
2/11/2010,6898.720215
2/12/2010,6874.560059
2/16/2010,7013.350098
2/17/2010,7035.200195
2/18/2010,7080.379883
2/19/2010,7083.25
2/22/2010,7078.529785
2/23/2010,6974.600098
2/24/2010,7030.669922
2/25/2010,7013.450195
2/26/2010,7035.040039
3/1/2010,7100.75
3/2/2010,7135.970215
3/3/2010,7164.660156
3/4/2010,7173.069824
3/5/2010,7291.310059
3/8/2010,7292.529785
3/9/2010,7294.02002
3/10/2010,7327.669922
3/11/2010,7353.240234
3/12/2010,7362.850098
3/15/2010,7350.959961
3/16/2010,7426.700195
3/17/2010,7474.129883
3/18/2010,7443.569824
3/19/2010,7386.850098
3/22/2010,7419.02002
3/23/2010,7478.859863
3/24/2010,7408.160156
3/25/2010,7385.600098
3/26/2010,7403.580078
3/29/2010,7464.899902
3/30/2010,7460.720215
3/31/2010,7447.799805
4/1/2010,7539.049805
4/5/2010,7600.930176
4/6/2010,7604.439941
4/7/2010,7546.180176
4/8/2010,7565.330078
4/9/2010,7629.049805
4/12/2010,7641.75
4/13/2010,7638.350098
4/14/2010,7728.959961
4/15/2010,7719.660156
4/16/2010,7584.620117
4/19/2010,7596.560059
4/20/2010,7669.109863
4/21/2010,7644.669922
4/22/2010,7642.830078
4/23/2010,7701.609863
4/26/2010,7677.649902
4/27/2010,7463.089844
4/28/2010,7499.720215
4/29/2010,7589.290039
4/30/2010,7474.399902
5/3/2010,7543.120117
5/4/2010,7337.25
5/5/2010,7258.02002
5/6/2010,7011.919922
5/7/2010,6916.180176
5/10/2010,7257.620117
5/11/2010,7221.660156
5/12/2010,7316.359863
5/13/2010,7234.370117
5/14/2010,7077.640137
5/17/2010,7063.830078
5/18/2010,6959.209961
5/19/2010,6927.209961
5/20/2010,6653
5/21/2010,6775.450195
5/24/2010,6666.740234
5/25/2010,6665.830078
5/26/2010,6631.359863
5/27/2010,6893.290039
5/28/2010,6791.569824
6/1/2010,6661.100098
6/2/2010,6839.609863
6/3/2010,6860.390137
6/4/2010,6600.27002
6/7/2010,6512.419922
6/8/2010,6596.120117
6/9/2010,6559.709961
6/10/2010,6783.509766
6/11/2010,6814.759766
6/14/2010,6817.970215
6/15/2010,6989.879883
6/16/2010,6976.080078
6/17/2010,6982.040039
6/18/2010,6988.25
6/21/2010,6978.859863
6/22/2010,6858.950195
6/23/2010,6850.049805
6/24/2010,6730.240234
6/25/2010,6763.930176
6/28/2010,6736.600098
6/29/2010,6520.089844
6/30/2010,6469.649902
7/1/2010,6462.029785
7/2/2010,6434.810059
7/6/2010,6486.089844
7/7/2010,6685.779785
7/8/2010,6755.810059
7/9/2010,6808.709961
7/12/2010,6794.47998
7/13/2010,6907.779785
7/14/2010,6903.359863
7/15/2010,6916.810059
7/16/2010,6709.509766
7/19/2010,6739.640137
7/20/2010,6820.040039
7/21/2010,6731.160156
7/22/2010,6901.910156
7/23/2010,6965.109863
7/26/2010,7046
7/27/2010,7044.990234
7/28/2010,6999.180176
7/29/2010,6994.569824
7/30/2010,6998.990234
8/2/2010,7174.899902
8/3/2010,7146.990234
8/4/2010,7182.140137
8/5/2010,7174.27002
8/6/2010,7153.720215
8/9/2010,7188.299805
8/10/2010,7139.75
8/11/2010,6902.709961
8/12/2010,6881.939941
8/13/2010,6861.040039
8/16/2010,6871.580078
8/17/2010,6959.790039
8/18/2010,6968.080078
8/19/2010,6850.450195
8/20/2010,6813.149902
8/23/2010,6784.970215
8/24/2010,6681.029785
8/25/2010,6696.120117
8/26/2010,6665.259766
8/27/2010,6794.910156
8/30/2010,6695.279785
8/31/2010,6704.149902
9/1/2010,6910.97998
9/2/2010,6966.25
9/3/2010,7055.029785
9/7/2010,6959.939941
9/8/2010,6999.939941
9/9/2010,7034.370117
9/10/2010,7067.509766
9/13/2010,7156.180176
9/14/2010,7162.080078
9/15/2010,7179.790039
9/16/2010,7169.47998
9/17/2010,7154.649902
9/20/2010,7266.02002
9/21/2010,7245.950195
9/22/2010,7210.850098
9/23/2010,7141.509766
9/24/2010,7301.040039
9/27/2010,7263.370117
9/28/2010,7310.319824
9/29/2010,7299.310059
9/30/2010,7281.069824
10/1/2010,7335.910156
10/4/2010,7272.529785
10/5/2010,7434.180176
10/6/2010,7448.330078
10/7/2010,7425.009766
10/8/2010,7478.419922
10/11/2010,7479.009766
10/12/2010,7489.620117
10/13/2010,7561.5
10/14/2010,7546.589844
10/15/2010,7520.600098
10/18/2010,7571.100098
10/19/2010,7423.649902
10/20/2010,7523.810059
10/21/2010,7515.669922
10/22/2010,7522.910156
10/25/2010,7546.379883
10/26/2010,7530.799805
10/27/2010,7480.870117
10/28/2010,7504.850098
10/29/2010,7513.350098
11/1/2010,7509.209961
11/2/2010,7582.140137
11/3/2010,7608.410156
11/4/2010,7782.430176
11/5/2010,7800.660156
11/8/2010,7782.200195
11/9/2010,7702.310059
11/10/2010,7747.459961
11/11/2010,7723.240234
11/12/2010,7623.240234
11/15/2010,7617.509766
11/16/2010,7472.629883
11/17/2010,7488.759766
11/18/2010,7619.939941
11/19/2010,7641.080078
11/22/2010,7610.299805
11/23/2010,7470.77002
11/24/2010,7579.259766
11/26/2010,7500.540039
11/29/2010,7483.339844
11/30/2010,7430.939941
12/1/2010,7603.72998
12/2/2010,7712.25
12/3/2010,7751.580078
12/6/2010,7740.689941
12/7/2010,7739.640137
12/8/2010,7750.319824
12/9/2010,7782.140137
12/10/2010,7823.299805
12/13/2010,7850.02002
12/14/2010,7855.220215
12/15/2010,7798.779785
12/16/2010,7840.240234
12/17/2010,7835.310059
12/20/2010,7846.959961
12/21/2010,7906.100098
12/22/2010,7931.759766
12/23/2010,7925.359863
12/27/2010,7920.939941
12/28/2010,7931.669922
12/29/2010,7961.47998
12/30/2010,7951.910156
12/31/2010,7964.02002
1/3/2011,8043.970215
1/4/2011,8022.180176
1/5/2011,8040.040039
1/6/2011,8000.899902
1/7/2011,7980.319824
1/10/2011,7966.089844
1/11/2011,8018.680176
1/12/2011,8122.97998
1/13/2011,8119.430176
1/14/2011,8174.120117
1/18/2011,8190.910156
1/19/2011,8104.919922
1/20/2011,8076.720215
1/21/2011,8105.75
1/24/2011,8157.419922
1/25/2011,8141.129883
1/26/2011,8193.639648
1/27/2011,8207.05957
1/28/2011,8062.640137
1/31/2011,8139.160156
2/1/2011,8290.089844
2/2/2011,8272.570313
2/3/2011,8289.049805
2/4/2011,8288.5
2/7/2011,8336.639648
2/8/2011,8379.849609
2/9/2011,8343.990234
2/10/2011,8337.129883
2/11/2011,8374.889648
2/14/2011,8405.150391
2/15/2011,8383.669922
2/16/2011,8453.759766
2/17/2011,8497.410156
2/18/2011,8507.900391
2/22/2011,8325.860352
2/23/2011,8292.919922
2/24/2011,8276.290039
2/25/2011,8378.040039
2/28/2011,8438.549805
